,ACLED_PK,KPIFK,TimeFK_Event_Date,DateClean,Flashfill,Date Format,CountryFK,ACLED_Region,ACLED_GWNO,ACLED_Event_ID_Cnty,ACLED_Event_ID_No_Cnty,ACLED_Year,ACLED_Time_Precision,ACLED_Event_Type,ACLED_Event_TypeDesc,ACLED_Event_SubType,ACLED_Event_SubTypeDesc,ACLED_Actor1,ACLED_Ally_Actor1,ACLED_Inter1,ACLED_Actor2,ACLED_Ally_Actor2,ACLED_Inter2,ACLED_Interaction,ACLED_Admin1,ACLED_Admin2,ACLED_Admin3,ACLED_Location,ACLED_Latitude,ACLED_Longitude,ACLED_Geo_Precision,ACLED_Source,ACLED_SourceScale,ACLED_Notes,ACLED_Fatalities,ACLED_CreatedOn,ACLED_CreatedBy,ACLED_UpdatedOn,ACLED_UpdatedBy
4136,9546113,95,20160724,20160724,2016-07-24,2016-07-24,3,South Asia,,SRI415,415,2016,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Uva,Badulla,Hildummulla,Haldummulla,6.7603,80.8844,1,Hiru News,National,Power supply to a village was cut off when residents failed to participate in a Shrama Dana campaign in Haldummulla to clear the roads leading to the power plant. The villagers protested by blocking the roads into the village.,0,28:15.3,RES01\admbaldassarre,,
4137,10522388,95,20210217,20210217,2021-02-17,2021-02-17,3,South Asia,,SRI4619,4619,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,Southern,Galle,Nagoda,Nagoda,6.1958,80.2742,1,Lankadeepa,National,"On 17 February 2021, about 150 junior staff of Nagoda General Hospital staged a protest at the hospital premise (Galle), raising 11 demands including payment for extra 8 hours per week, and recruitment of workers at the hospital among others. [size=about 150]",0,26:52.6,RES01\svcDW_Admin_UNDP,,
4138,10522387,95,20210217,20210217,2021-02-17,2021-02-17,3,South Asia,,SRI4618,4618,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,Sabaragamuwa,Kegalle,Kegalle,Kegalle,7.2523,80.3436,1,Lankadeepa,National,"On 17 February 2021, junior staff of Kegalle General Hospital staged a protest at the hospital premise (Kegalle), raising 11 demands including payment for extra 8 hours per week, and recruitment of workers at the hospital among others. [size=no report]",0,26:52.6,RES01\svcDW_Admin_UNDP,,
4139,10522386,95,20210217,20210217,2021-02-17,2021-02-17,3,South Asia,,SRI4617,4617,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Health Workers (Sri Lanka),6,,,0,60,Central,Kandy,K.F.G. & G. Korale,Kandy,7.2955,80.6356,1,News1st (Sri Lanka),National,"On 17 February 2021, junior staff of Kandy National Hospital under the aegis of Joint Health Workers Association, staged a protest at the hospital premise in the city (Kandy), raising 11 demands including payment for extra 8 hours per week, and to recruit workers at the hospital among others. [size=no report]",0,26:52.6,RES01\svcDW_Admin_UNDP,,
4140,10522385,95,20210217,20210217,2021-02-17,2021-02-17,3,South Asia,,SRI4616,4616,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Thinakkural,National,"On 17 February 2021, a group of people staged a protest in front of the Northern Provincial Governor's Secretariat in Jaffna city (Jaffna), demanding full funding for a housing project in the locality. [size=no report]",0,26:52.6,RES01\svcDW_Admin_UNDP,,
4141,10522384,95,20210217,20210217,2021-02-17,2021-02-17,3,South Asia,,SRI4615,4615,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Health Workers (Sri Lanka),6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,News1st (Sri Lanka),National,"On 17 February 2021, junior staff of Colombo General Hospital under the aegis of Joint Health Workers Association, staged a protest at the hospital premise in the city (Colombo), raising 11 demands including payment for extra 8 hours per week, and to recruit workers at the hospital among others. [size=no report]",0,26:52.6,RES01\svcDW_Admin_UNDP,,
4142,10522383,95,20210217,20210217,2021-02-17,2021-02-17,3,South Asia,,SRI4614,4614,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Colombo,Kaduwela,Battaramulla South,6.8964,79.9181,1,Hiru News; Lankadeepa,National,"On 17 February 2021, a large number of parents of school students, under the aegis of People's Movement for the Protection of Schools, staged a demonstration in front of the Ministry of Education in Battaramulla South (Kaduwela, Colombo district), demanding the government to lower the cut off marks for the enrollment of children in schools for the scholarship examination. [size=large]",0,26:52.6,RES01\svcDW_Admin_UNDP,,
4143,10522382,95,20210217,20210217,2021-02-17,2021-02-17,3,South Asia,,SRI4613,4613,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,North Central,Anuradhapura,N. Palatha East,Anuradhapura,8.3123,80.4131,1,Lankadeepa,National,"On 17 February 2021, junior staff of Anuradhapura Teaching Hospital staged a protest at the hospital premise (Anuradhapura), raising 11 demands including payment for extra 8 hours per week, and recruitment of workers at the hospital among others. [size=no report]",0,26:52.6,RES01\svcDW_Admin_UNDP,,
4144,9546111,95,20161001,20161001,2016-10-01,2016-10-01,3,South Asia,,SRI480,480,2016,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Central,Nuwara Eliya,Nuwara Eliya,Lindula,6.9217,80.685,1,Daily Financial Times (Sri Lanka),National,"Upcountry politicians in the ruling alliance pledged support for worker demonstrations in the central highlands. For eight days, ending on Oct 4 tea plantation workers in Ragala town have launched spontaneous demonstrations demanding a wage hike up to Rs. 1,000 a day, based on promises granted to them ahead of the 2015 elections. Workers strike during the morning hours, converging on townships and blocking major roads as they protest.",0,28:15.3,RES01\admbaldassarre,,
4145,9546110,95,20150220,20150220,2015-02-20,2015-02-20,3,South Asia,,SRI50,50,2015,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,A protest was staged in Colombo on 20 February 2015 demanding the resumption of construction for the Uma Oya Multipurpose Developmental Project.,0,28:15.3,RES01\admbaldassarre,,
4146,9546109,95,20161017,20161017,2016-10-17,2016-10-17,3,South Asia,,SRI514,514,2016,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,Residents of Negombo staged a protest in Colombo on 17 October 2016 against the removal of sea sand for the Colombo Port City project.,0,28:15.3,RES01\admbaldassarre,,
4147,9546101,95,20170915,20170915,2017-09-15,2017-09-15,3,South Asia,,SRI873,873,2017,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Eastern,Ampara,Ninthavur,Nintavur,7.3497,81.853,1,Daily News (Sri Lanka),National,A demonstration was staged in Nintavur on September 15 over the Rohingya crisis and Myanmar's Nobel Peace Prize winning Aung San Suu Kyi's silence on the issue.,0,28:15.3,RES01\admbaldassarre,,
4148,10521321,95,20210214,20210214,2021-02-14,2021-02-14,3,South Asia,,SRI4608,4608,2021,1,Riots,"Riots are violent events where demonstrators or mobs engage in disruptive acts, including but not limited to rock throwing, property destruction, etc.",Mob violence,"Rioters violently interact with other rioters, another armed group or civilians, outside of demonstrations and without the use of lethal weapons.",Rioters (Sri Lanka),,5,Civilians (Sri Lanka),Labour Group (Sri Lanka),7,57,North Central,Anuradhapura,N. Palatha East,Anuradhapura,8.3123,80.4131,1,Hiru News,National,"On 14 February 2021, local residents attacked and assaulted wildlife officials in Anuradhapura (Anuradhapura), following the death of a person by a wild elephant in a forest area in the locality. A wildlife assistant, two rangers and a driver of the Anuradhapura wildlife office were injured in the incident. [size=no report]",0,26:52.6,RES01\svcDW_Admin_UNDP,,
4149,10520829,95,20210209,20210209,2021-02-09,2021-02-09,3,South Asia,,SRI4606,4606,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Northern,Vavuniya,Vavuniya South,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On 9 February 2021, a group of residents of Srinagar village staged a protest at Vavuniya town (Vavuniya), raising five demands including provision of land and housing facilities in the village. The protest continued at least until 17 February. [size=no report]",0,26:52.6,RES01\svcDW_Admin_UNDP,,
4150,10520794,95,20210205,20210205,2021-02-05,2021-02-05,3,South Asia,,SRI4605,4605,2021,1,Riots,"Riots are violent events where demonstrators or mobs engage in disruptive acts, including but not limited to rock throwing, property destruction, etc.",Mob violence,"Rioters violently interact with other rioters, another armed group or civilians, outside of demonstrations and without the use of lethal weapons.",Rioters (Sri Lanka),,5,Civilians (Sri Lanka),Journalists (Sri Lanka); Tamil Ethnic Group (Sri Lanka),7,57,Northern,Mullaitivu,Maritimepattu,Mullaitivu,9.268,80.815,1,Tamil Guardian,International,"On 5 February 2021, a group of assailants in a white van assaulted and injured a Tamil journalist on the Vadduvakal bridge in Mullaitivu (Mullaitivu) while the journalist was on the way back from covering the 'Pottuvil to Polikandy (P2P)' demonstration event held by the Tamil groups. [size=no report]",0,26:52.6,RES01\svcDW_Admin_UNDP,,
